second,avg_speed,speed_variance,min_speed,max_speed,throughput_per_min,total_throughput,near_collisions,hard_brakes,min_gap,num_cars,num_trucks
124,24.01,7.55,21.63,35.0,60,37,16,80,-11.91,18,17
125,24.03,7.51,21.75,35.0,0,37,16,80,-11.91,18,17
126,24.04,7.47,21.86,35.0,0,37,16,80,-11.91,18,17
127,24.06,7.44,21.97,35.0,0,37,16,80,-11.91,18,17
128,24.07,7.41,22.08,35.0,0,37,16,80,-11.91,18,17
129,24.09,7.38,22.15,35.0,0,37,16,80,-11.91,18,17
130,24.1,7.36,22.19,35.0,0,37,16,80,-11.91,18,17
131,24.11,7.34,22.24,35.0,0,37,16,80,-11.91,18,17
132,24.13,7.32,22.28,35.0,0,37,16,80,-11.91,18,17
133,24.14,7.3,22.33,35.0,0,37,16,80,-11.91,18,17
134,24.15,7.29,22.38,35.0,0,37,16,80,-11.91,18,17
135,24.16,7.27,22.42,35.0,0,37,16,80,-11.91,18,17
136,24.17,7.26,22.47,35.0,0,37,16,80,-11.91,18,17
137,24.17,7.25,22.51,35.0,60,38,16,80,-11.91,18,17
138,24.18,7.24,22.56,35.0,0,38,16,80,-11.91,18,17
139,24.19,7.23,22.6,35.0,0,38,16,80,-11.91,18,17
140,24.2,7.23,22.64,35.0,60,39,16,80,-11.91,18,17
141,24.2,7.22,22.68,35.0,0,39,16,80,-11.91,18,17
142,24.21,7.21,22.72,35.0,60,40,16,80,-11.91,18,17
143,24.22,7.21,22.74,35.0,0,40,16,80,-11.91,18,17
144,24.22,7.2,22.74,35.0,60,41,16,80,-11.91,18,17
145,24.23,7.2,22.75,35.0,60,42,16,80,-11.91,18,17
146,24.23,7.19,22.75,35.0,0,42,16,80,-11.91,18,17
147,24.24,7.19,22.76,35.0,60,43,16,80,-11.91,18,17
148,24.24,7.19,22.76,35.0,0,43,16,80,-11.91,18,17
149,24.25,7.18,22.77,35.0,60,44,16,80,-11.91,18,17
150,24.26,7.18,22.77,35.0,0,44,16,80,-11.91,18,17
151,24.26,7.17,22.78,35.0,0,44,16,80,-11.91,18,17
152,24.26,7.17,22.78,35.0,0,44,16,80,-11.91,18,17
153,24.27,7.17,22.79,35.0,0,44,16,80,-11.91,18,17
154,24.27,7.16,22.79,35.0,60,45,16,80,-11.91,18,17
155,24.28,7.16,22.8,35.0,0,45,16,80,-11.91,18,17
156,24.28,7.16,22.8,35.0,0,45,16,80,-11.91,18,17
157,24.29,7.15,22.81,35.0,60,46,16,80,-11.91,18,17
158,24.29,7.15,22.81,35.0,0,46,16,80,-11.91,18,17
159,24.3,7.15,22.82,35.0,60,47,16,80,-11.91,18,17
160,24.3,7.14,22.82,35.0,0,47,16,80,-11.91,18,17
161,24.3,7.14,22.82,35.0,60,48,16,80,-11.91,18,17
162,24.31,7.14,22.83,35.0,0,48,16,80,-11.91,18,17
163,24.31,7.13,22.83,35.0,0,48,16,80,-11.91,18,17
164,24.31,7.13,22.84,35.0,60,49,16,80,-11.91,18,17
165,24.32,7.13,22.84,35.0,0,49,16,80,-11.91,18,17
166,24.32,7.13,22.85,35.0,0,49,16,80,-11.91,18,17
167,24.33,7.12,22.85,35.0,60,50,16,80,-11.91,18,17
168,24.33,7.12,22.86,35.0,0,50,16,80,-11.91,18,17
169,24.33,7.12,22.86,35.0,60,51,16,80,-11.91,18,17
170,24.34,7.11,22.87,35.0,0,51,16,80,-11.91,18,17
171,24.34,7.11,22.87,35.0,0,51,16,80,-11.91,18,17
172,24.34,7.11,22.87,35.0,0,51,16,80,-11.91,18,17
173,24.35,7.1,22.88,35.0,60,52,16,80,-11.91,18,17
174,24.35,7.1,22.88,35.0,0,52,16,80,-11.91,18,17
175,24.35,7.1,22.89,35.0,0,52,16,80,-11.91,18,17
176,24.36,7.09,22.89,35.0,0,52,16,80,-11.91,18,17
177,24.36,7.09,22.9,35.0,0,52,16,80,-11.91,18,17
178,24.36,7.09,22.9,35.0,60,53,16,80,-11.91,18,17
179,24.37,7.09,22.9,35.0,0,53,16,80,-11.91,18,17
180,24.37,7.08,22.91,35.0,0,53,16,80,-11.91,18,17
181,24.37,7.08,22.91,35.0,60,54,16,80,-11.91,18,17
182,24.38,7.08,22.92,35.0,0,54,16,80,-11.91,18,17
183,24.38,7.07,22.92,35.0,60,55,16,80,-11.91,18,17
184,24.38,7.07,22.92,35.0,0,55,16,80,-11.91,18,17
185,24.39,7.07,22.93,35.0,0,55,16,80,-11.91,18,17
186,24.39,7.07,22.93,35.0,60,56,16,80,-11.91,18,17
187,24.39,7.06,22.94,35.0,0,56,16,80,-11.91,18,17
188,24.4,7.06,22.94,35.0,120,58,16,80,-11.91,18,17
189,24.4,7.06,22.94,35.0,0,58,16,80,-11.91,18,17
190,24.4,7.05,22.95,35.0,0,58,16,80,-11.91,18,17
191,24.4,7.05,22.95,35.0,0,58,16,80,-11.91,18,17
192,24.41,7.05,22.96,35.0,60,59,16,80,-11.91,18,17
193,24.41,7.05,22.96,35.0,0,59,16,80,-11.91,18,17
194,24.41,7.04,22.96,35.0,60,60,16,80,-11.91,18,17
195,24.42,7.04,22.97,35.0,0,60,16,80,-11.91,18,17
196,24.42,7.04,22.97,35.0,60,61,16,80,-11.91,18,17
197,24.42,7.03,22.97,35.0,0,61,16,80,-11.91,18,17
198,24.42,7.03,22.98,35.0,0,61,16,80,-11.91,18,17
199,24.43,7.03,22.98,35.0,60,62,16,80,-11.91,18,17
200,24.43,7.03,22.98,35.0,0,62,16,80,-11.91,18,17
201,24.43,7.02,22.99,35.0,60,63,16,80,-11.91,18,17
202,24.44,7.02,22.99,35.0,0,63,16,80,-11.91,18,17
203,24.44,7.02,22.99,35.0,0,63,16,80,-11.91,18,17
204,24.44,7.01,23.0,35.0,0,63,16,80,-11.91,18,17
205,24.44,7.01,23.0,35.0,0,63,16,80,-11.91,18,17
206,24.45,7.01,23.0,35.0,60,64,16,80,-11.91,18,17
207,24.45,7.01,23.01,35.0,0,64,16,80,-11.91,18,17
208,24.45,7.0,23.01,35.0,0,64,16,80,-11.91,18,17
209,24.45,7.0,23.01,35.0,0,64,16,80,-11.91,18,17
210,24.46,7.0,23.02,35.0,0,64,16,80,-11.91,18,17
211,24.46,6.99,23.02,35.0,60,65,16,80,-11.91,18,17
212,24.46,6.99,23.02,35.0,0,65,16,80,-11.91,18,17
213,24.46,6.99,23.03,35.0,60,66,16,80,-11.91,18,17
214,24.47,6.99,23.03,35.0,0,66,16,80,-11.91,18,17
215,24.47,6.98,23.03,35.0,0,66,16,80,-11.91,18,17
216,24.47,6.98,23.03,35.0,0,66,16,80,-11.91,18,17
217,24.47,6.98,23.04,35.0,60,67,16,80,-11.91,18,17
218,24.48,6.98,23.04,35.0,0,67,16,80,-11.91,18,17
219,24.48,6.97,23.04,35.0,0,67,16,80,-11.91,18,17
220,24.48,6.97,23.05,35.0,0,67,16,80,-11.91,18,17
221,24.48,6.97,23.05,35.0,0,67,16,80,-11.91,18,17
222,24.49,6.96,23.05,35.0,60,68,16,80,-11.91,18,17
223,24.49,6.96,23.05,35.0,0,68,16,80,-11.91,18,17
224,24.49,6.96,23.06,35.0,0,68,16,80,-11.91,18,17
225,24.49,6.96,23.06,35.0,60,69,16,80,-11.91,18,17
226,24.5,6.95,23.06,35.0,0,69,16,80,-11.91,18,17
227,24.5,6.95,23.06,35.0,0,69,16,80,-11.91,18,17
228,24.5,6.95,23.07,35.0,60,70,16,80,-11.91,18,17
229,24.5,6.95,23.07,35.0,0,70,16,80,-11.91,18,17
230,24.51,6.94,23.07,35.0,60,71,16,80,-11.91,18,17
231,24.51,6.94,23.07,35.0,0,71,16,80,-11.91,18,17
232,24.51,6.94,23.08,35.0,0,71,16,80,-11.91,18,17
233,24.51,6.93,23.08,35.0,0,71,16,80,-11.91,18,17
234,24.52,6.93,23.08,35.0,60,72,16,80,-11.91,18,17
235,24.52,6.93,23.08,35.0,0,72,16,80,-11.91,18,17
236,24.52,6.93,23.08,35.0,0,72,16,80,-11.91,18,17
237,24.52,6.92,23.09,35.0,0,72,16,80,-11.91,18,17
238,24.52,6.92,23.09,35.0,60,73,16,80,-11.91,18,17
239,24.53,6.92,23.09,35.0,0,73,16,80,-11.91,18,17
240,24.53,6.92,23.09,35.0,60,74,16,80,-11.91,18,17
241,24.53,6.91,23.09,35.0,0,74,16,80,-11.91,18,17
242,24.53,6.91,23.1,35.0,0,74,16,80,-11.91,18,17
243,24.54,6.91,23.1,35.0,60,75,16,80,-11.91,18,17
244,24.54,6.91,23.1,35.0,0,75,16,80,-11.91,18,17
245,24.54,6.9,23.1,35.0,120,77,16,80,-11.91,18,17
246,24.54,6.9,23.1,35.0,0,77,16,80,-11.91,18,17
247,24.54,6.9,23.11,35.0,0,77,16,80,-11.91,18,17
248,24.55,6.9,23.11,35.0,60,78,16,80,-11.91,18,17
249,24.55,6.89,23.11,35.0,0,78,16,80,-11.91,18,17
250,24.55,6.89,23.11,35.0,60,79,16,80,-11.91,18,17
251,24.55,6.89,23.11,35.0,0,79,16,80,-11.91,18,17
252,24.55,6.89,23.12,35.0,0,79,16,80,-11.91,18,17
253,24.56,6.88,23.12,35.0,0,79,16,80,-11.91,18,17
254,24.56,6.88,23.12,35.0,0,79,16,80,-11.91,18,17
255,24.56,6.88,23.12,35.0,0,79,16,80,-11.91,18,17
256,24.56,6.88,23.12,35.0,0,79,16,80,-11.91,18,17
257,24.56,6.87,23.12,35.0,0,79,16,80,-11.91,18,17
258,24.57,6.87,23.13,35.0,60,80,16,80,-11.91,18,17
259,24.57,6.87,23.13,35.0,0,80,16,80,-11.91,18,17
260,24.57,6.87,23.13,35.0,120,82,16,80,-11.91,18,17
261,24.57,6.86,23.13,35.0,0,82,16,80,-11.91,18,17
262,24.57,6.86,23.13,35.0,0,82,16,80,-11.91,18,17
263,24.58,6.86,23.13,35.0,60,83,16,80,-11.91,18,17
264,24.58,6.86,23.13,35.0,0,83,16,80,-11.91,18,17
265,24.58,6.85,23.14,35.0,60,84,16,80,-11.91,18,17
266,24.58,6.85,23.14,35.0,60,85,16,80,-11.91,18,17
267,24.58,6.83,23.14,34.98,60,86,16,80,-11.91,18,17
268,24.58,6.81,23.14,34.94,0,86,16,80,-11.91,18,17
269,24.58,6.78,23.14,34.89,0,86,16,80,-11.91,18,17
270,24.58,6.74,23.14,34.83,0,86,16,80,-11.91,18,17
271,24.58,6.69,23.14,34.76,0,86,16,80,-11.91,18,17
272,24.58,6.63,23.15,34.74,60,87,16,80,-11.91,18,17
273,24.58,6.57,23.15,34.74,0,87,16,80,-11.91,18,17
274,24.58,6.5,23.15,34.73,60,88,16,80,-11.91,18,17
275,24.58,6.42,23.15,34.72,0,88,16,80,-11.91,18,17
276,24.57,6.33,23.15,34.7,0,88,16,80,-11.91,18,17
277,24.57,6.24,23.15,34.68,0,88,16,80,-11.91,18,17
278,24.57,6.13,23.15,34.66,0,88,16,80,-11.91,18,17
279,24.56,6.03,23.16,34.64,60,89,16,80,-11.91,18,17
280,24.56,5.91,23.16,34.61,0,89,16,80,-11.91,18,17
281,24.55,5.78,23.16,34.58,0,89,16,80,-11.91,18,17
282,24.55,5.65,23.16,34.55,0,89,16,80,-11.91,18,17
283,24.54,5.51,23.16,34.51,0,89,16,80,-11.91,18,17
284,24.53,5.36,23.16,34.46,60,90,16,80,-11.91,18,17
285,24.53,5.21,23.16,34.41,0,90,16,80,-11.91,18,17
286,24.52,5.05,23.16,34.36,0,90,16,80,-11.91,18,17
287,24.51,4.88,23.16,34.29,0,90,16,80,-11.91,18,17
288,24.5,4.71,23.17,34.22,60,91,16,80,-11.91,18,17
289,24.49,4.53,23.17,34.13,0,91,16,80,-11.91,18,17
290,24.48,4.35,23.17,34.04,60,92,16,80,-11.91,18,17
291,24.47,4.17,23.17,33.94,0,92,16,80,-11.91,18,17
292,24.45,3.98,23.17,33.82,0,92,16,80,-11.91,18,17
293,24.44,3.8,23.17,33.7,60,93,16,80,-11.91,18,17
294,24.43,3.61,23.17,33.55,0,93,16,80,-11.91,18,17
295,24.41,3.43,23.17,33.4,60,94,16,80,-11.91,18,17
296,24.4,3.25,23.18,33.23,0,94,16,80,-11.91,18,17
297,24.39,3.08,23.18,33.04,0,94,16,80,-11.91,18,17
298,24.37,2.9,23.18,32.83,0,94,16,80,-11.91,18,17
299,24.36,2.73,23.18,32.61,0,94,16,80,-11.91,18,17
