second,avg_speed,speed_variance,min_speed,max_speed,throughput_per_min,total_throughput,near_collisions,hard_brakes,min_gap,num_cars,num_trucks
42,22.03,2.4,18.84,26.92,0,9,0,0,23.42,27,8
43,22.13,2.02,19.13,26.64,60,10,0,0,23.42,27,8
44,22.22,1.68,19.43,26.3,0,10,0,0,23.42,27,8
45,22.31,1.4,19.75,25.91,60,11,0,0,23.42,27,8
46,22.39,1.16,20.06,25.48,0,11,0,0,23.42,27,8
47,22.47,0.97,20.36,25.03,60,12,0,0,23.42,27,8
48,22.54,0.83,20.65,24.56,0,12,0,0,23.42,27,8
49,22.61,0.72,20.71,24.36,60,13,0,0,23.42,27,8
50,22.68,0.65,20.78,24.4,0,13,0,0,23.42,27,8
51,22.75,0.59,20.89,24.42,0,13,0,0,23.42,27,8
52,22.81,0.55,21.03,24.44,0,13,0,0,23.42,27,8
53,22.87,0.53,21.06,24.46,0,13,0,0,23.42,27,8
54,22.93,0.5,21.13,24.46,0,13,0,0,23.42,27,8
55,22.99,0.48,21.23,24.47,0,13,0,0,23.42,27,8
56,23.05,0.46,21.29,24.47,60,14,0,0,23.42,27,8
57,23.1,0.43,21.33,24.47,0,14,0,0,23.42,27,8
58,23.16,0.41,21.41,24.46,0,14,0,0,23.42,27,8
59,23.21,0.38,21.51,24.46,60,15,0,0,23.42,27,8
60,23.26,0.34,21.56,24.45,0,15,0,0,23.42,27,8
61,23.1,1.29,17.4,24.44,60,16,0,10,23.42,27,8
62,22.87,4.54,11.4,24.44,0,16,0,20,23.42,27,8
63,22.6,10.33,5.4,24.44,60,17,0,30,23.42,27,8
64,22.31,18.0,0.0,24.43,0,17,0,40,15.35,27,8
65,22.13,20.51,0.0,24.43,60,18,0,50,3.37,27,8
66,21.91,24.19,0.0,24.43,0,18,9,60,-5.61,27,8
67,21.65,29.29,0.0,24.43,0,18,17,70,-11.59,27,8
68,21.5,31.24,0.0,24.43,60,19,17,80,-11.59,27,8
69,21.42,31.34,0.8,24.43,0,19,17,80,-11.59,27,8
70,21.38,30.99,1.6,24.43,60,20,17,80,-11.59,27,8
71,21.38,30.15,2.4,24.44,0,20,17,80,-11.59,27,8
72,21.4,28.86,3.2,24.44,60,21,17,80,-11.59,27,8
73,21.43,27.21,4.0,24.45,0,21,17,80,-11.59,27,8
74,21.49,25.32,4.8,24.45,60,22,17,80,-11.59,27,8
75,21.55,23.29,5.6,24.45,0,22,17,80,-11.59,27,8
75,21.62,21.22,6.39,24.46,0,22,17,80,-11.59,27,8
76,21.69,19.22,7.19,24.46,60,23,17,80,-11.59,27,8
77,21.77,17.33,7.98,24.47,0,23,17,80,-11.59,27,8
78,21.85,15.62,8.77,24.47,60,24,17,80,-11.59,27,8
79,21.92,14.12,9.56,24.48,0,24,17,80,-11.59,27,8
80,22.0,12.86,10.34,24.48,60,25,17,80,-11.59,27,8
81,22.08,11.84,11.11,25.11,0,25,17,80,-11.59,27,8
82,22.16,11.07,11.88,26.18,60,26,17,80,-11.59,27,8
83,22.23,10.55,12.63,27.17,0,26,17,80,-11.59,27,8
84,22.31,10.25,13.37,28.09,0,26,17,80,-11.59,27,8
85,22.38,10.15,14.1,28.93,0,26,17,80,-11.59,27,8
86,22.45,10.23,14.81,29.69,0,26,17,80,-11.59,27,8
87,22.53,10.46,15.51,30.37,0,26,17,80,-11.59,27,8
88,22.6,10.8,16.08,30.98,0,26,17,80,-11.59,27,8
89,22.67,11.23,16.23,31.53,0,26,17,80,-11.59,27,8
90,22.74,11.71,16.23,32.01,0,26,17,80,-11.59,27,8
91,22.81,12.2,16.31,32.43,0,26,17,80,-11.59,27,8
92,22.88,12.68,16.38,32.79,0,26,17,80,-11.59,27,8
93,22.95,13.12,16.41,33.11,60,27,17,80,-11.59,27,8
94,23.02,13.49,16.51,33.39,0,27,17,80,-11.59,27,8
95,23.08,13.8,16.51,33.62,0,27,17,80,-11.59,27,8
96,23.15,14.03,16.56,33.82,0,27,17,80,-11.59,27,8
97,23.21,14.19,16.6,34.0,0,27,17,80,-11.59,27,8
98,23.27,14.28,16.63,34.15,60,28,17,80,-11.59,27,8
99,23.32,14.33,16.72,34.27,0,28,17,80,-11.59,27,8
100,23.37,14.34,16.72,34.38,0,28,17,80,-11.59,27,8
101,23.41,14.32,16.77,34.47,0,28,17,80,-11.59,27,8
102,23.45,14.28,16.88,34.55,60,29,17,80,-11.59,27,8
103,23.49,14.24,17.04,34.62,0,29,17,80,-11.59,27,8
104,23.52,14.21,17.25,34.67,0,29,17,80,-11.59,27,8
105,23.55,14.18,17.5,34.72,60,30,17,80,-11.59,27,8
106,23.58,14.16,17.78,34.76,0,30,17,80,-11.59,27,8
107,23.6,14.15,18.09,34.79,60,31,17,80,-11.59,27,8
108,23.62,14.16,18.41,34.82,0,31,17,80,-11.59,27,8
109,23.64,14.18,18.74,34.85,60,32,17,80,-11.59,27,8
110,23.65,14.2,19.06,34.87,0,32,17,80,-11.59,27,8
111,23.66,14.24,19.08,34.88,0,32,17,80,-11.59,27,8
112,23.67,14.28,19.14,34.9,0,32,17,80,-11.59,27,8
113,23.68,14.33,19.13,34.91,0,32,17,80,-11.59,27,8
114,23.69,14.39,19.17,34.92,60,33,17,80,-11.59,27,8
115,23.7,14.44,19.2,34.93,0,33,17,80,-11.59,27,8
116,23.7,14.5,19.21,34.94,60,34,17,80,-11.59,27,8
117,23.71,14.56,19.25,34.94,0,34,17,80,-11.59,27,8
118,23.71,14.62,19.26,34.95,60,35,17,80,-11.59,27,8
119,23.72,14.67,19.28,34.95,60,36,17,80,-11.59,27,8
120,23.72,14.73,19.33,34.95,0,36,17,80,-11.59,27,8
121,23.73,14.78,19.33,34.96,0,36,17,80,-11.59,27,8
122,23.74,14.83,19.36,34.96,0,36,17,80,-11.59,27,8
123,23.75,14.87,19.4,34.96,60,37,17,80,-11.59,27,8
124,23.76,14.91,19.4,34.96,0,37,17,80,-11.59,27,8
125,23.77,14.93,19.43,34.96,0,37,17,80,-11.59,27,8
126,23.78,14.95,19.46,34.96,0,37,17,80,-11.59,27,8
127,23.8,14.97,19.46,34.96,60,38,17,80,-11.59,27,8
128,23.81,14.96,19.5,34.97,0,38,17,80,-11.59,27,8
129,23.84,14.95,19.5,34.97,0,38,17,80,-11.59,27,8
130,23.86,14.92,19.52,34.97,60,39,17,80,-11.59,27,8
131,23.89,14.87,19.56,34.97,0,39,17,80,-11.59,27,8
132,23.91,14.8,19.56,34.97,0,39,17,80,-11.59,27,8
133,23.95,14.72,19.58,34.97,0,39,17,80,-11.59,27,8
134,23.98,14.61,19.61,34.97,0,39,17,80,-11.59,27,8
135,24.01,14.49,19.61,34.96,0,39,17,80,-11.59,27,8
136,24.05,14.35,19.64,34.96,0,39,17,80,-11.59,27,8
137,24.09,14.2,19.65,34.96,0,39,17,80,-11.59,27,8
138,24.13,14.03,19.66,34.96,0,39,17,80,-11.59,27,8
139,24.17,13.85,19.7,34.96,0,39,17,80,-11.59,27,8
140,24.21,13.67,19.7,34.96,0,39,17,80,-11.59,27,8
141,24.25,13.47,19.72,34.96,0,39,17,80,-11.59,27,8
142,24.29,13.28,19.76,34.96,0,39,17,80,-11.59,27,8
143,24.33,13.08,19.83,34.96,120,41,17,80,-11.59,27,8
144,24.37,12.89,19.91,34.96,0,41,17,80,-11.59,27,8
145,24.41,12.7,20.01,34.96,0,41,17,80,-11.59,27,8
146,24.45,12.51,20.13,34.96,0,41,17,80,-11.59,27,8
147,24.49,12.33,20.26,34.96,0,41,17,80,-11.59,27,8
148,24.52,12.16,20.39,34.96,0,41,17,80,-11.59,27,8
149,24.56,12.0,20.53,34.96,60,42,17,80,-11.59,27,8
150,24.59,11.85,20.68,34.96,0,42,17,80,-11.59,27,8
151,24.62,11.71,20.83,34.95,60,43,17,80,-11.59,27,8
152,24.65,11.58,20.98,34.95,0,43,17,80,-11.59,27,8
153,24.68,11.46,21.13,34.95,0,43,17,80,-11.59,27,8
154,24.71,11.35,21.27,34.95,60,44,17,80,-11.59,27,8
155,24.73,11.25,21.42,34.95,0,44,17,80,-11.59,27,8
156,24.76,11.16,21.56,34.95,60,45,17,80,-11.59,27,8
157,24.78,11.07,21.69,34.95,0,45,17,80,-11.59,27,8
158,24.8,10.99,21.82,34.95,60,46,17,80,-11.59,27,8
159,24.83,10.92,21.94,34.95,0,46,17,80,-11.59,27,8
160,24.84,10.86,22.05,34.95,60,47,17,80,-11.59,27,8
161,24.86,10.8,22.16,34.94,0,47,17,80,-11.59,27,8
162,24.88,10.75,22.27,34.94,0,47,17,80,-11.59,27,8
163,24.9,10.71,22.36,34.94,60,48,17,80,-11.59,27,8
164,24.91,10.66,22.45,34.94,0,48,17,80,-11.59,27,8
165,24.93,10.63,22.54,34.94,0,48,17,80,-11.59,27,8
166,24.94,10.59,22.62,34.94,0,48,17,80,-11.59,27,8
167,24.95,10.56,22.69,34.94,60,49,17,80,-11.59,27,8
168,24.97,10.53,22.76,34.94,0,49,17,80,-11.59,27,8
169,24.98,10.51,22.82,34.94,60,50,17,80,-11.59,27,8
170,24.99,10.49,22.88,34.93,0,50,17,80,-11.59,27,8
171,25.0,10.47,22.94,34.93,60,51,17,80,-11.59,27,8
172,25.01,10.45,22.99,34.93,0,51,17,80,-11.59,27,8
173,25.02,10.43,23.03,34.93,0,51,17,80,-11.59,27,8
174,25.03,10.42,23.08,34.93,60,52,17,80,-11.59,27,8
175,25.04,10.4,23.12,34.93,0,52,17,80,-11.59,27,8
176,25.04,10.39,23.16,34.93,60,53,17,80,-11.59,27,8
177,25.05,10.38,23.19,34.92,0,53,17,80,-11.59,27,8
178,25.06,10.37,23.23,34.92,60,54,17,80,-11.59,27,8
179,25.07,10.36,23.26,34.92,0,54,17,80,-11.59,27,8
180,25.07,10.35,23.29,34.92,60,55,17,80,-11.59,27,8
181,25.08,10.34,23.32,34.92,0,55,17,80,-11.59,27,8
182,25.09,10.33,23.34,34.92,0,55,17,80,-11.59,27,8
183,25.09,10.33,23.37,34.92,60,56,17,80,-11.59,27,8
184,25.1,10.32,23.39,34.91,0,56,17,80,-11.59,27,8
185,25.11,10.31,23.41,34.91,60,57,17,80,-11.59,27,8
186,25.11,10.31,23.44,34.91,0,57,17,80,-11.59,27,8
187,25.12,10.3,23.46,34.91,60,58,17,80,-11.59,27,8
188,25.12,10.3,23.48,34.91,0,58,17,80,-11.59,27,8
189,25.13,10.29,23.49,34.9,60,59,17,80,-11.59,27,8
190,25.13,10.29,23.5,34.9,0,59,17,80,-11.59,27,8
191,25.14,10.29,23.5,34.9,60,60,17,80,-11.59,27,8
192,25.14,10.28,23.51,34.9,60,61,17,80,-11.59,27,8
193,25.15,10.28,23.52,34.9,0,61,17,80,-11.59,27,8
194,25.15,10.27,23.52,34.89,60,62,17,80,-11.59,27,8
195,25.16,10.27,23.53,34.89,0,62,17,80,-11.59,27,8
196,25.16,10.27,23.54,34.89,0,62,17,80,-11.59,27,8
197,25.17,10.26,23.54,34.89,60,63,17,80,-11.59,27,8
198,25.17,10.26,23.55,34.88,60,64,17,80,-11.59,27,8
199,25.17,10.26,23.56,34.88,0,64,17,80,-11.59,27,8
200,25.18,10.26,23.56,34.88,0,64,17,80,-11.59,27,8
201,25.18,10.25,23.57,34.88,0,64,17,80,-11.59,27,8
202,25.19,10.25,23.58,34.87,60,65,17,80,-11.59,27,8
203,25.19,10.25,23.58,34.87,60,66,17,80,-11.59,27,8
204,25.19,10.24,23.59,34.87,0,66,17,80,-11.59,27,8
205,25.2,10.24,23.59,34.87,0,66,17,80,-11.59,27,8
206,25.2,10.24,23.6,34.86,0,66,17,80,-11.59,27,8
207,25.21,10.24,23.61,34.86,120,68,17,80,-11.59,27,8
208,25.21,10.23,23.61,34.86,0,68,17,80,-11.59,27,8
209,25.21,10.23,23.62,34.85,60,69,17,80,-11.59,27,8
210,25.22,10.23,23.63,34.85,0,69,17,80,-11.59,27,8
211,25.22,10.23,23.63,34.85,0,69,17,80,-11.59,27,8
212,25.22,10.22,23.64,34.84,60,70,17,80,-11.59,27,8
213,25.23,10.22,23.64,34.84,0,70,17,80,-11.59,27,8
214,25.23,10.22,23.65,34.84,60,71,17,80,-11.59,27,8
215,25.23,10.22,23.66,34.83,0,71,17,80,-11.59,27,8
216,25.24,10.21,23.66,34.83,0,71,17,80,-11.59,27,8
217,25.24,10.21,23.66,34.82,0,71,17,80,-11.59,27,8
218,25.24,10.21,23.66,34.82,0,71,17,80,-11.59,27,8
219,25.25,10.21,23.67,34.82,60,72,17,80,-11.59,27,8
220,25.25,10.2,23.67,34.81,0,72,17,80,-11.59,27,8
221,25.25,10.2,23.67,34.81,60,73,17,80,-11.59,27,8
222,25.26,10.2,23.67,34.8,0,73,17,80,-11.59,27,8
223,25.26,10.19,23.67,34.8,60,74,17,80,-11.59,27,8
224,25.26,10.19,23.68,34.79,0,74,17,80,-11.59,27,8
225,25.26,10.19,23.68,34.79,0,74,17,80,-11.59,27,8
226,25.27,10.18,23.68,34.78,0,74,17,80,-11.59,27,8
227,25.27,10.18,23.68,34.78,0,74,17,80,-11.59,27,8
228,25.27,10.18,23.69,34.77,0,74,17,80,-11.59,27,8
229,25.27,10.17,23.69,34.76,0,74,17,80,-11.59,27,8
230,25.28,10.17,23.69,34.76,0,74,17,80,-11.59,27,8
231,25.28,10.16,23.69,34.75,0,74,17,80,-11.59,27,8
232,25.28,10.16,23.7,34.74,0,74,17,80,-11.59,27,8
233,25.29,10.15,23.7,34.74,0,74,17,80,-11.59,27,8
234,25.29,10.15,23.7,34.73,0,74,17,80,-11.59,27,8
235,25.29,10.15,23.71,34.72,0,74,17,80,-11.59,27,8
236,25.29,10.14,23.71,34.72,0,74,17,80,-11.59,27,8
237,25.3,10.14,23.71,34.71,0,74,17,80,-11.59,27,8
238,25.3,10.13,23.71,34.7,0,74,17,80,-11.59,27,8
239,25.3,10.12,23.72,34.69,0,74,17,80,-11.59,27,8
240,25.3,10.12,23.72,34.68,0,74,17,80,-11.59,27,8
241,25.31,10.11,23.72,34.67,0,74,17,80,-11.59,27,8
242,25.31,10.11,23.72,34.66,0,74,17,80,-11.59,27,8
243,25.31,10.1,23.72,34.65,0,74,17,80,-11.59,27,8
244,25.31,10.09,23.72,34.64,120,76,17,80,-11.59,27,8
245,25.31,10.09,23.72,34.63,0,76,17,80,-11.59,27,8
246,25.32,10.08,23.72,34.62,0,76,17,80,-11.59,27,8
247,25.32,10.07,23.72,34.61,0,76,17,80,-11.59,27,8
248,25.32,10.06,23.72,34.6,0,76,17,80,-11.59,27,8
249,25.32,10.06,23.72,34.58,0,76,17,80,-11.59,27,8
250,25.32,10.05,23.72,34.57,0,76,17,80,-11.59,27,8
251,25.33,10.04,23.72,34.56,60,77,17,80,-11.59,27,8
252,25.33,10.03,23.73,34.54,0,77,17,80,-11.59,27,8
253,25.33,10.02,23.73,34.53,0,77,17,80,-11.59,27,8
254,25.33,10.01,23.73,34.51,60,78,17,80,-11.59,27,8
255,25.33,10.0,23.73,34.5,0,78,17,80,-11.59,27,8
256,25.34,9.99,23.73,34.48,0,78,17,80,-11.59,27,8
257,25.34,9.98,23.73,34.46,60,79,17,80,-11.59,27,8
258,25.34,9.96,23.73,34.44,0,79,17,80,-11.59,27,8
259,25.34,9.95,23.73,34.42,60,80,17,80,-11.59,27,8
260,25.34,9.94,23.74,34.4,0,80,17,80,-11.59,27,8
261,25.34,9.92,23.74,34.38,60,81,17,80,-11.59,27,8
262,25.35,9.91,23.74,34.36,0,81,17,80,-11.59,27,8
263,25.35,9.9,23.74,34.33,120,83,17,80,-11.59,27,8
264,25.35,9.88,23.74,34.31,0,83,17,80,-11.59,27,8
265,25.35,9.86,23.74,34.28,0,83,17,80,-11.59,27,8
266,25.35,9.85,23.75,34.26,60,84,17,80,-11.59,27,8
267,25.35,9.83,23.75,34.26,0,84,17,80,-11.59,27,8
268,25.35,9.81,23.75,34.26,0,84,17,80,-11.59,27,8
269,25.35,9.79,23.75,34.25,0,84,17,80,-11.59,27,8
270,25.36,9.77,23.75,34.25,60,85,17,80,-11.59,27,8
271,25.36,9.74,23.76,34.25,60,86,17,80,-11.59,27,8
272,25.36,9.72,23.76,34.24,0,86,17,80,-11.59,27,8
273,25.36,9.7,23.76,34.24,60,87,17,80,-11.59,27,8
274,25.36,9.67,23.76,34.23,0,87,17,80,-11.59,27,8
275,25.36,9.64,23.76,34.23,0,87,17,80,-11.59,27,8
276,25.36,9.61,23.77,34.22,60,88,17,80,-11.59,27,8
277,25.36,9.58,23.77,34.22,60,89,17,80,-11.59,27,8
278,25.36,9.55,23.77,34.21,60,90,17,80,-11.59,27,8
279,25.36,9.52,23.77,34.2,0,90,17,80,-11.59,27,8
280,25.36,9.48,23.78,34.2,60,91,17,80,-11.59,27,8
281,25.36,9.44,23.78,34.19,60,92,17,80,-11.59,27,8
282,25.36,9.4,23.78,34.18,0,92,17,80,-11.59,27,8
283,25.36,9.36,23.78,34.17,60,93,17,80,-11.59,27,8
284,25.36,9.32,23.78,34.16,0,93,17,80,-11.59,27,8
285,25.36,9.27,23.79,34.15,60,94,17,80,-11.59,27,8
286,25.36,9.22,23.79,34.14,0,94,17,80,-11.59,27,8
287,25.36,9.17,23.79,34.12,60,95,17,80,-11.59,27,8
288,25.35,9.11,23.79,34.11,0,95,17,80,-11.59,27,8
289,25.35,9.06,23.79,34.09,60,96,17,80,-11.59,27,8
290,25.35,8.99,23.79,34.07,0,96,17,80,-11.59,27,8
291,25.35,8.93,23.79,34.06,0,96,17,80,-11.59,27,8
292,25.35,8.86,23.79,34.04,60,97,17,80,-11.59,27,8
293,25.34,8.79,23.79,34.01,0,97,17,80,-11.59,27,8
294,25.34,8.72,23.79,33.99,60,98,17,80,-11.59,27,8
295,25.34,8.64,23.79,33.96,0,98,17,80,-11.59,27,8
296,25.33,8.56,23.79,33.95,60,99,17,80,-11.59,27,8
297,25.33,8.47,23.79,33.95,0,99,17,80,-11.59,27,8
298,25.32,8.38,23.79,33.94,60,100,17,80,-11.59,27,8
299,25.32,8.29,23.8,33.94,0,100,17,80,-11.59,27,8
